채무자 법인/개인사업자 구분,보증종료일자,사고사유,사업장지역상세,주택형태,임대보증금 금액,임대보증금 금액 대비 사고금액 (%),보증종료일자 기준 사고발생일자 소요일
개인사업자,2023-12-29,기간만료미반환,부산광역시 연제구 거제대로267번길 17,기타(오피스텔),160600000,100.0,62
개인사업자,2024-11-14,기간만료미반환,서울특별시 구로구 경인로3가길 10,아파트,199500000,100.0,50
개인사업자,2024-08-29,기간만료미반환,서울특별시 은평구 연서로4길 9,기타(오피스텔),125000000,100.0,-58
개인사업자,2025-01-09,기간만료미반환,전라남도 광양시 상산길 17,기타(오피스텔),70000000,100.0,63
개인사업자,2024-08-09,기간만료미반환,부산광역시 서구 흑교로109번길 34,기타(오피스텔),55000000,100.0,-2
개인사업자,2025-04-06,기간만료미반환,대구광역시 달성군 용산유산로 265,연립주택,70000000,100.0,61
개인사업자,2023-08-30,기간만료미반환,서울특별시 구로구 벚꽃로78길 2,아파트,250000000,100.0,62
개인사업자,2025-10-31,기간만료미반환,광주광역시 북구 서하로233번길 35,연립주택,120000000,100.0,60
개인사업자,2024-11-13,기간만료미반환,경기도 수원시 팔달구 고등로52번길 0,기타(오피스텔),90000000,100.0,-28
개인사업자,2026-02-23,기간만료미반환,서울특별시 양천구 목동중앙남로10길 19,다세대주택,110000000,100.0,58
개인사업자,2024-09-13,기간만료미반환,인천광역시 부평구 주부토로100번길 30,기타(오피스텔),75000000,100.0,28
개인사업자,2024-05-12,기간만료미반환,서울특별시 양천구 목동중앙남로16가길 28,아파트,130000000,100.0,62
개인사업자,2024-11-09,기간만료미반환,광주광역시 동구 밤실로136번길 15,다세대주택,160000000,100.0,62
개인사업자,2025-04-06,기간만료미반환,전라남도 나주시 내정성내길 25,다세대주택,60000000,100.0,62
개인사업자,2024-10-31,기간만료미반환,부산광역시 수영구 광일로67번길 14,아파트,210000000,100.0,62
개인사업자,2026-02-24,기간만료미반환,서울특별시 영등포구 디지털로51길 8,다가구주택,145000000,100.0,9
개인사업자,2025-07-23,기간만료미반환,서울특별시 은평구 수색로14길 29,다세대주택,125000000,100.0,41
개인사업자,2025-02-21,기간만료미반환,대전광역시 동구 태전로117번길 5,기타(오피스텔),145000000,100.0,62
개인사업자,2024-06-06,기간만료미반환,서울특별시 구로구 도림로26길 25,다세대주택,60000000,100.0,-3
개인사업자,2025-06-16,기간만료미반환,부산광역시 연제구 거제대로267번길 2,기타(오피스텔),70000000,100.0,-73
개인사업자,2024-06-02,기간만료미반환,부산광역시 수영구 금련로25번길 22,기타(오피스텔),114000000,100.0,29
개인사업자,2025-10-26,기간만료미반환,부산광역시 남구 용주로34번길 13,다세대주택,80000000,100.0,62
개인사업자,2026-01-26,기간만료미반환,충청남도 아산시 호서로125번길 62,다세대주택,204750000,100.0,232
개인사업자,2025-10-23,기간만료미반환,,다가구주택,94500000,100.0,65
개인사업자,2023-11-07,기간만료미반환,,기타(오피스텔),60000000,100.0,-18
개인사업자,2024-08-22,기간만료미반환,서울특별시 강북구 덕릉로8길 28,다세대주택,120000000,100.0,62
개인사업자,2024-07-17,기간만료미반환,부산광역시 부산진구 성지로94번길 155,기타(오피스텔),185000000,100.0,64
개인사업자,2024-02-20,기간만료미반환,,다세대주택,166000000,100.0,13
개인사업자,2024-06-21,기간만료미반환,전라남도 무안군 상봉길 104,다세대주택,94500000,100.0,60
개인사업자,2024-09-24,기간만료미반환,부산광역시 동래구 반송로250번길 8,기타(오피스텔),130000000,100.0,-40
개인사업자,2025-07-21,기간만료미반환,서울특별시 영등포구 선유로44길 3,기타(오피스텔),110000000,100.0,101
개인사업자,2024-03-06,기간만료미반환,경상북도 안동시 나바우길 45,다세대주택,50000000,100.0,60
개인사업자,2024-12-15,기간만료미반환,부산광역시 사상구 삼덕로74번길 14,다세대주택,100000000,100.0,-83
개인사업자,2024-09-10,기간만료미반환,광주광역시 북구 송월로40번길 12,다세대주택,179000000,100.0,62
개인사업자,2024-10-04,기간만료미반환,전라남도 목포시 유달로97번길 5,기타(오피스텔),120000000,100.0,11
개인사업자,2025-05-28,기간만료미반환,광주광역시 북구 효열로 7,기타(오피스텔),177000000,100.0,34
개인사업자,2024-12-22,기간만료미반환,서울특별시 금천구 남부순환로122길 28,기타(오피스텔),169000000,100.0,-27
개인사업자,2024-01-17,기간만료미반환,서울특별시 구로구 구일로8길 56,다가구주택,75000000,100.0,62
개인사업자,2024-07-31,기간만료미반환,광주광역시 북구 본촌마을길185번길 13,다세대주택,70000000,100.0,54
개인사업자,2024-09-13,기간만료미반환,광주광역시 동구 태봉길 32,다세대주택,215000000,100.0,62
개인사업자,2026-03-09,기간만료미반환,서울특별시 강서구 화곡로68길 16,다세대주택,30000000,100.0,38
개인사업자,2025-10-12,기간만료미반환,충청북도 충주시 사직산2길 6,아파트,70000000,100.0,63
개인사업자,2025-04-04,경공매미반환,,다세대주택,168000000,100.0,60
개인사업자,2025-03-15,기간만료미반환,경상남도 거제시 옥포성안로4길 7,다세대주택,70000000,100.0,-71
개인사업자,2024-06-16,기간만료미반환,서울특별시 관악구 인헌9길 7,다세대주택,63000000,100.0,-9
개인사업자,2024-08-02,기간만료미반환,부산광역시 수영구 남천동로22번길 6,다세대주택,183000000,100.0,99
개인사업자,2024-03-15,기간만료미반환,광주광역시 광산구 임곡연동길 125,기타(오피스텔),112000000,100.0,-4
개인사업자,2023-09-13,기간만료미반환,대구광역시 수성구 천을로 193,다세대주택,145000000,100.0,62
개인사업자,2025-03-18,기간만료미반환,전라남도 함평군 학교화산길 53,다세대주택,126000000,100.0,62
개인사업자,2026-02-25,기간만료미반환,서울특별시 양천구 목동서로10길 35,다세대주택,65000000,100.0,-80
개인사업자,2025-05-15,기간만료미반환,서울특별시 마포구 연희로1길 59,기타(오피스텔),135000000,100.0,-9
개인사업자,2025-11-11,기간만료미반환,광주광역시 북구 양지길2번길 11,기타(오피스텔),70000000,100.0,62
개인사업자,2024-11-19,기간만료미반환,경기도 화성시 정남동로207번길 0,기타(오피스텔),80000000,100.0,9
개인사업자,2024-05-30,기간만료미반환,서울특별시 관악구 난향5길 13,기타(오피스텔),180000000,100.0,33
개인사업자,2025-12-23,기간만료미반환,부산광역시 수영구 광남로48번길 19,다세대주택,94500000,100.0,63
개인사업자,2025-06-06,기간만료미반환,서울특별시 강서구 화곡로53길 43,기타(오피스텔),100000000,100.0,26
개인사업자,2024-04-17,기간만료미반환,경상북도 영천시 삼국유사로 2000,다가구주택,120000000,100.0,63
개인사업자,2025-01-09,기간만료미반환,경기도 수원시 영통구 매여울로53번길 0,다세대주택,205000000,100.0,43
개인사업자,2024-05-03,기간만료미반환,광주광역시 북구 중흥로83번길 20,다세대주택,63000000,100.0,-12
개인사업자,2024-04-20,기간만료미반환,서울특별시 관악구 청룡4길 14,다세대주택,120000000,100.0,10
개인사업자,2024-12-26,기간만료미반환,부산광역시 부산진구 성지곡로51번길 18,아파트,180000000,100.0,62
개인사업자,2026-03-14,기간만료미반환,부산광역시 수영구 수영로475번길 40,기타(오피스텔),140000000,100.0,62
개인사업자,2025-02-23,기간만료미반환,전라남도 광양시 서북2길 82,기타(오피스텔),100000000,100.0,54
개인사업자,2025-10-19,기간만료미반환,서울특별시 관악구 남부순환로251길 16,기타(오피스텔),136500000,100.0,7
개인사업자,2025-04-10,기간만료미반환,전라남도 목포시 수문로20번길 8,기타(오피스텔),50000000,100.0,51
개인사업자,2025-12-07,기간만료미반환,부산광역시 사상구 삼덕로 95,다세대주택,90000000,100.0,47
개인사업자,2026-01-25,기간만료미반환,서울특별시 중랑구 용마산로79길 25,기타(오피스텔),40000000,100.0,89
개인사업자,2024-07-17,기간만료미반환,충청남도 당진시 삼동길 19,아파트,84000000,100.0,23
개인사업자,2025-03-19,기간만료미반환,경상북도 영천시 새말4길 7,다세대주택,160000000,100.0,-42
개인사업자,2024-06-12,기간만료미반환,서울특별시 강북구 삼양로145길 70,기타(오피스텔),110000000,100.0,0
개인사업자,2024-01-31,기간만료미반환,서울특별시 은평구 불광로18가길 14,다가구주택,80000000,100.0,61
개인사업자,2025-03-13,기간만료미반환,경상북도 안동시 물한덕거리길 60,기타(오피스텔),85000000,100.0,62
개인사업자,2024-04-18,기간만료미반환,부산광역시 중구 광복로39번길 18,기타(오피스텔),126000000,100.0,27
개인사업자,2024-09-15,기간만료미반환,전라남도 목포시 해양대학로108번길 2,다세대주택,132000000,100.0,63
개인사업자,2024-09-26,기간만료미반환,서울특별시 동작구 상도로13나길 9,기타(오피스텔),140000000,100.0,-73
개인사업자,2026-02-27,기간만료미반환,,다세대주택,150000000,100.0,61
개인사업자,2023-10-12,기간만료미반환,전라남도 목포시 연산백련로21번길 7,아파트,30000000,100.0,59
개인사업자,2025-10-26,기간만료미반환,서울특별시 관악구 남부순환로161길 55,다세대주택,84000000,100.0,26
개인사업자,2025-05-30,기간만료미반환,광주광역시 동구 무등로383번길 6,다세대주택,120000000,100.0,62
개인사업자,2024-08-16,기간만료미반환,서울특별시 금천구 금하로20길 8,기타(오피스텔),185000000,100.0,60
개인사업자,2025-04-06,기간만료미반환,서울특별시 금천구 탑골로10길 7,기타(오피스텔),62000000,100.0,59
개인사업자,2025-11-26,기간만료미반환,서울특별시 광진구 군자로12길 24,기타(오피스텔),210000000,100.0,21
개인사업자,2025-05-02,기간만료미반환,전라남도 나주시 중야1길 16,기타(오피스텔),60000000,100.0,62
개인사업자,2025-02-25,기간만료미반환,서울특별시 영등포구 선유로9길 31,아파트,70000000,100.0,-13
개인사업자,2025-06-22,기간만료미반환,경상북도 영천시 개곡마을길 108,다세대주택,140000000,100.0,-23
개인사업자,2025-04-06,기간만료미반환,인천광역시 연수구 청학로16번길 36,다세대주택,84000000,100.0,-36
개인사업자,2024-11-01,기간만료미반환,서울특별시 강서구 초원로13길 21,다세대주택,65000000,100.0,-73
개인사업자,2025-02-28,기간만료미반환,광주광역시 광산구 기곡길 118,아파트,171000000,100.0,62
개인사업자,2025-12-26,기간만료미반환,서울특별시 강서구 등촌로3가길 6,기타(오피스텔),90000000,100.0,21
개인사업자,2024-11-09,기간만료미반환,서울특별시 강서구 강서로56길 110,기타(오피스텔),116000000,100.0,35
개인사업자,2026-03-04,기간만료미반환,서울특별시 서대문구 증가로20나길 29,다세대주택,20000000,100.0,62
개인사업자,2025-07-22,기간만료미반환,서울특별시 관악구 남현길 48,다세대주택,120000000,100.0,67
개인사업자,2025-02-26,기간만료미반환,서울특별시 금천구 디지털로12길 29,다세대주택,178000000,100.0,43
개인사업자,2025-12-14,기간만료미반환,서울특별시 양천구 오목로 193,다가구주택,165000000,100.0,132
개인사업자,2025-02-05,기간만료미반환,광주광역시 북구 무등로 1567,다세대주택,130000000,100.0,61
개인사업자,2024-05-23,기간만료미반환,경기도 수원시 장안구 정조로978번길 0,다세대주택,75000000,100.0,-14
개인사업자,2024-02-19,기간만료미반환,부산광역시 서구 보수대로280번길 49,다가구주택,65000000,100.0,62
개인사업자,2025-02-22,기간만료미반환,서울특별시 구로구 오리로22길 68,다세대주택,200000000,100.0,62
개인사업자,2025-05-30,기간만료미반환,충청남도 예산군 창말로 40,아파트,60000000,100.0,183
개인사업자,2026-02-12,기간만료미반환,광주광역시 북구 군왕로274번길 39,아파트,65000000,100.0,62
개인사업자,2024-04-28,기간만료미반환,전라남도 광양시 서산2길 17,다세대주택,60000000,100.0,171
개인사업자,2024-08-04,기간만료미반환,,기타(오피스텔),132300000,100.0,61
개인사업자,2025-07-31,기간만료미반환,,다세대주택,60000000,100.0,77
법인사업자,2025-03-07,기간만료미반환,서울특별시 금천구 독산로58다길 8,다가구주택,110000000,100.0,-28
개인사업자,2024-04-28,기간만료미반환,경기도 수원시 권선구 벌터로14번길 0,다세대주택,130000000,100.0,64
개인사업자,2026-02-13,기간만료미반환,,아파트,41000000,100.0,17
