상품명,경/공매신청일자,신청청구금액,채권구분,발생일자,발생금액,발생금액대비 총회수금액(%),신청일자대비 배당 소요일
전세보증금반환보증,2025-05-28,278250000,소송대지급금,2025-04-30,2902550,100.0,331
전세보증금반환보증,2024-12-04,278250000,소송대지급금,2024-06-04,3324550,77.32,350
전세보증금반환보증,2024-07-01,185000000,소송대지급금,2024-05-23,550000,100.0,429
전세보증금반환보증,2024-05-31,98000000,소송대지급금,2024-11-07,924800,100.0,308
개인임대사업자임대보증금보증,2024-05-23,340000000,소송대지급금,2024-12-12,550000,100.0,461
전세보증금반환보증,2025-02-24,0,소송대지급금,2025-03-24,485100,85.95,508
전세보증금반환보증,2024-08-28,108324825,소송대지급금,2024-11-14,3463240,100.0,536
전세보증금반환보증,2023-06-12,245000000,소송대지급금,2024-02-20,2976500,100.0,438
개인임대사업자임대보증금보증,2024-10-01,315000000,소송대지급금,2024-05-08,1954280,100.0,338
전세보증금반환보증,2024-01-11,306000000,소송대지급금,2023-11-07,551000,100.0,520
전세보증금반환보증,2024-04-25,175000000,소송대지급금,2024-06-18,3041100,100.0,496
전세보증금반환보증,2024-04-16,225000000,소송대지급금,2024-05-20,2781760,100.0,316
전세보증금반환보증,2023-11-17,135000000,소송대지급금,2023-12-20,661000,100.0,693
전세보증금반환보증,2024-07-24,174000000,소송대지급금,2025-06-02,550000,100.0,294
전세보증금반환보증,2024-11-08,275000000,소송대지급금,2026-01-08,2516500,100.0,420
전세보증금반환보증,2025-01-17,415000000,소송대지급금,2025-04-09,746700,100.0,414
전세보증금반환보증,2024-04-05,280045890,소송대지급금,2024-01-09,3005500,100.0,441
개인임대사업자임대보증금보증,2025-04-16,328000000,소송대지급금,2024-12-12,551000,100.0,412
전세보증금반환보증,2025-01-06,236000000,소송대지급금,2024-12-31,2531500,100.0,412
전세보증금반환보증,2024-04-03,330000000,소송대지급금,2024-04-30,4030170,100.0,420
개인임대사업자임대보증금보증,2023-02-01,0,소송대지급금,2023-06-28,312600,99.44,775
전세보증금반환보증,2024-04-01,111616546,소송대지급금,2024-07-18,3409250,100.0,436
전세보증금반환보증,2025-04-17,170000000,소송대지급금,2024-09-04,275500,100.0,534
전세보증금반환보증,2024-11-19,139458717,소송대지급금,2024-06-24,1925870,100.0,359
전세보증금반환보증,2025-03-21,417050097,소송대지급금,2025-06-23,550000,100.0,407
전세보증금반환보증,2024-07-23,238533600,소송대지급금,2024-05-17,16500,100.0,345
전세보증금반환보증,2024-09-02,283000000,소송대지급금,2024-12-16,3240460,100.0,385
전세보증금반환보증,2024-04-05,160000000,소송대지급금,2024-08-27,2990790,100.0,358
전세보증금반환보증,2025-01-03,155000000,소송대지급금,2025-09-11,2427740,100.0,539
전세보증금반환보증,2025-02-11,310000000,소송대지급금,2025-04-04,623640,100.0,440
전세보증금반환보증,2023-07-05,187365068,소송대지급금,2023-11-02,2863510,100.0,487
전세보증금반환보증,2024-07-24,209745854,소송대지급금,2024-03-11,2935900,100.0,303
전세보증금반환보증,2024-09-11,110000000,소송대지급금,2024-12-31,3277070,100.0,358
전세보증금반환보증,2023-05-30,270000000,소송대지급금,2024-01-09,3066500,100.0,520
전세보증금반환보증,2025-03-20,123107975,소송대지급금,2025-08-04,16500,100.0,532
전세보증금반환보증,2024-04-03,237000000,소송대지급금,2024-06-25,2464500,99.8,407
전세보증금반환보증,2024-07-11,125000000,소송대지급금,2024-06-24,551000,100.0,376
전세보증금반환보증,2024-05-02,119000000,소송대지급금,2024-06-14,2106700,100.0,401
전세보증금반환보증,2024-09-01,130000000,소송대지급금,2024-06-14,904600,100.0,234
전세보증금반환보증,2024-06-18,427000000,소송대지급금,2025-04-04,2323500,100.0,590
전세보증금반환보증,2024-02-28,257000000,소송대지급금,2024-10-24,5376220,100.0,510
전세보증금반환보증,2024-07-17,152808086,소송대지급금,2024-07-23,551000,100.0,373
개인임대사업자임대보증금보증,2024-03-19,407000000,소송대지급금,2024-01-08,3070500,100.0,612
전세보증금반환보증,2025-02-14,230000000,소송대지급금,2026-02-09,1238200,100.0,514
전세보증금반환보증,2024-01-18,135000000,소송대지급금,2024-03-13,286300,100.0,567
전세보증금반환보증,2024-04-12,209000000,소송대지급금,2024-06-14,2718500,100.0,345
전세보증금반환보증,2024-04-24,241500000,소송대지급금,2024-06-24,4682422,100.0,328
전세보증금반환보증,2025-04-04,165000000,소송대지급금,2025-10-14,556000,100.0,449
전세보증금반환보증,2024-09-25,265000000,소송대지급금,2024-07-09,2771500,69.25,475
전세보증금반환보증,2024-03-11,166878714,소송대지급금,2023-06-09,3772540,100.0,373
전세보증금반환보증,2025-02-26,287000000,소송대지급금,2025-09-23,1310700,100.0,393
개인임대사업자임대보증금보증,2024-04-04,258000000,소송대지급금,2024-06-14,2675100,100.0,544
개인임대사업자임대보증금보증,2024-03-08,255000000,소송대지급금,2023-10-13,3252500,100.0,395
개인임대사업자임대보증금보증,2025-01-17,285000000,소송대지급금,2025-06-30,512100,100.0,516
전세보증금반환보증,2023-04-04,239190942,소송대지급금,2022-12-08,2167240,100.0,391
전세보증금반환보증,2024-11-19,82558932,소송대지급금,2025-10-24,551000,100.0,453
전세보증금반환보증,2025-07-08,120000000,소송대지급금,2026-04-10,550000,64.85,278
개인임대사업자임대보증금보증,2024-05-10,99000000,소송대지급금,2024-07-17,551500,100.0,503
개인임대사업자임대보증금보증,2024-09-12,239000000,소송대지급금,2024-12-05,560410,100.0,423
전세보증금반환보증,2024-06-12,195000000,소송대지급금,2024-06-24,3566570,100.0,660
전세보증금반환보증,2024-06-26,132000000,소송대지급금,2025-04-23,306800,100.0,209
전세보증금반환보증,2023-12-27,239000000,소송대지급금,2024-02-08,259300,94.21,345
전세보증금반환보증,2024-11-12,136257807,소송대지급금,2025-03-07,550000,100.0,501
전세보증금반환보증,2023-12-15,243628162,소송대지급금,2024-04-18,3698350,100.0,552
전세보증금반환보증,2024-11-25,270000000,소송대지급금,2025-05-23,504900,100.0,526
전세보증금반환보증,2024-06-21,250000000,소송대지급금,2024-11-07,556500,100.0,470
전세보증금반환보증,2024-04-02,315886662,소송대지급금,2024-11-29,3103400,100.0,561
전세보증금반환보증,2025-02-11,367000000,소송대지급금,2025-01-07,2064710,100.0,506
전세보증금반환보증,2024-05-22,270000000,소송대지급금,2024-12-06,551000,100.0,377
전세보증금반환보증,2024-03-29,295633578,소송대지급금,2024-11-08,4701956,100.0,553
전세보증금반환보증,2024-03-24,185047989,소송대지급금,2024-11-19,292500,100.0,464
개인임대사업자임대보증금보증,2024-12-02,166000000,소송대지급금,2025-05-07,552000,100.0,356
전세보증금반환보증,2024-12-05,268000000,소송대지급금,2024-10-18,1861100,100.0,460
전세보증금반환보증,2025-03-31,242000000,소송대지급금,2025-04-23,2068500,100.0,580
전세보증금반환보증,2025-03-21,240000000,소송대지급금,2025-05-23,551000,100.0,232
전세보증금반환보증,2024-07-09,305000000,소송대지급금,2025-03-25,550000,100.0,280
개인임대사업자임대보증금보증,2024-05-02,299000000,소송대지급금,2025-05-29,774500,99.9,696
전세보증금반환보증,2024-04-04,118000000,소송대지급금,2024-01-08,2214500,100.0,356
전세보증금반환보증,2023-12-20,345333134,소송대지급금,2024-04-18,3092180,61.42,508
개인임대사업자임대보증금보증,2025-02-25,262160886,소송대지급금,2025-04-02,1178200,100.0,368
전세보증금반환보증,2025-02-07,192000000,소송대지급금,2025-08-08,550000,100.0,299
전세보증금반환보증,2023-07-21,356605541,소송대지급금,2023-11-02,2816500,100.0,502
전세보증금반환보증,2024-12-03,105000000,소송대지급금,2024-11-12,550000,100.0,312
전세보증금반환보증,2024-11-15,160000000,소송대지급금,2024-12-16,2772680,89.7,470
전세보증금반환보증,2024-11-12,53969358,소송대지급금,2024-11-25,551000,100.0,307
전세보증금반환보증,2024-07-03,140000000,소송대지급금,2024-11-20,6331780,100.0,444
전세보증금반환보증,2024-04-16,130000000,소송대지급금,2024-10-15,3169770,100.0,609
전세보증금반환보증,2024-04-24,229756800,소송대지급금,2024-09-27,3306820,78.34,355
전세보증금반환보증,2025-01-17,185000000,소송대지급금,2024-11-13,557000,100.0,473
개인임대사업자임대보증금보증,2024-07-11,299000000,소송대지급금,2024-10-30,551000,100.0,384
전세보증금반환보증,2024-10-31,153639058,소송대지급금,2024-11-13,1394700,100.0,393
개인임대사업자임대보증금보증,2025-04-18,230720061,소송대지급금,2025-07-21,3585610,100.0,595
전세보증금반환보증,2025-03-27,236227497,소송대지급금,2024-11-26,550000,71.27,316
전세보증금반환보증,2024-05-16,227000000,소송대지급금,2025-01-06,556000,100.0,664
개인임대사업자임대보증금보증,2025-09-25,278294696,소송대지급금,2026-02-26,1135000,100.0,344
전세보증금반환보증,2024-04-24,286000000,소송대지급금,2024-07-23,3787100,100.0,461
전세보증금반환보증,2025-01-20,178997960,소송대지급금,2024-11-14,21500,100.0,370
전세보증금반환보증,2024-08-31,298000000,소송대지급금,2025-05-30,3573320,100.0,280
전세보증금반환보증,2024-04-05,264000000,소송대지급금,2024-09-24,3269190,100.0,579
전세보증금반환보증,2024-07-30,168065055,소송대지급금,2025-05-27,200000,100.0,382
전세보증금반환보증,2024-12-13,165000000,소송대지급금,2025-11-03,256400,100.0,429
전세보증금반환보증,2024-03-25,209000000,소송대지급금,2023-12-21,3569650,92.34,489
전세보증금반환보증,2024-04-11,95000000,소송대지급금,2024-11-07,550000,100.0,490
개인임대사업자임대보증금보증,2025-09-02,250000000,소송대지급금,2025-07-18,2906500,100.0,415
전세보증금반환보증,2025-03-31,186000000,소송대지급금,2025-01-02,110000,100.0,245
전세보증금반환보증,2024-12-19,290000000,소송대지급금,2025-01-14,3082500,100.0,328
전세보증금반환보증,2025-01-17,122201753,소송대지급금,2025-04-28,3269150,100.0,434
전세보증금반환보증,2024-08-31,294000000,소송대지급금,2024-12-31,550000,100.0,471
개인임대사업자임대보증금보증,2025-04-04,279000000,소송대지급금,2025-11-05,550000,100.0,344
전세보증금반환보증,2024-12-12,260000000,소송대지급금,2025-06-26,601600,100.0,551
전세보증금반환보증,2024-05-29,198311601,소송대지급금,2024-06-21,1154200,100.0,328
전세보증금반환보증,2023-11-22,85000000,소송대지급금,2024-01-04,3149070,100.0,426
전세보증금반환보증,2023-07-04,230000000,소송대지급금,2023-06-07,2481920,100.0,463
전세보증금반환보증,2023-05-26,140000000,소송대지급금,2023-09-13,897400,100.0,370
전세보증금반환보증,2024-12-17,288000000,소송대지급금,2025-05-27,2472500,100.0,428
전세보증금반환보증,2024-12-10,1800000000,소송대지급금,2024-03-22,3601900,100.0,312
전세보증금반환보증,2024-11-25,285000000,소송대지급금,2025-10-14,110000,100.0,450
전세보증금반환보증,2023-05-30,230736429,소송대지급금,2023-06-28,1039000,100.0,451
전세보증금반환보증,2023-12-13,170000000,소송대지급금,2024-01-17,556000,100.0,520
전세보증금반환보증,2024-01-16,271500000,소송대지급금,2024-09-30,3910680,95.46,381
전세보증금반환보증,2024-04-02,280000000,소송대지급금,2024-06-25,2601730,100.0,665
전세보증금반환보증,2024-09-30,288000000,소송대지급금,2025-09-18,551000,100.0,631
전세보증금반환보증,2024-07-26,199000000,소송대지급금,2024-11-20,1744787,100.0,358
개인임대사업자임대보증금보증,2023-07-27,152000000,소송대지급금,2023-07-31,1764500,100.0,597
전세보증금반환보증,2024-11-28,248000000,소송대지급금,2025-04-17,1201700,100.0,671
전세보증금반환보증,2024-12-10,155000000,소송대지급금,2024-12-09,557000,100.0,327
전세보증금반환보증,2024-05-10,201000000,소송대지급금,2024-12-12,551000,98.21,319
전세보증금반환보증,2024-01-24,198509840,소송대지급금,2024-06-27,550000,100.0,673
전세보증금반환보증,2023-06-02,252000000,소송대지급금,2023-06-30,3844260,100.0,480
개인임대사업자임대보증금보증,2024-05-30,278900465,소송대지급금,2024-11-19,660000,100.0,560
전세보증금반환보증,2023-12-15,250000000,소송대지급금,2024-06-20,551500,100.0,371
전세보증금반환보증,2023-09-07,239000000,소송대지급금,2023-11-07,3633080,100.0,559
전세보증금반환보증,2024-02-28,304500000,소송대지급금,2023-12-06,1259800,100.0,351
전세보증금반환보증,2024-05-22,292900000,소송대지급금,2024-02-14,872780,100.0,456
전세보증금반환보증,2024-04-27,219000000,소송대지급금,2024-04-22,2628360,100.0,436
전세보증금반환보증,2024-04-25,205427381,소송대지급금,2024-09-19,3062200,82.54,573
개인임대사업자임대보증금보증,2024-03-05,239000000,소송대지급금,2024-04-15,2528830,100.0,320
전세보증금반환보증,2024-07-18,118000000,소송대지급금,2024-11-21,4107204,99.89,551
전세보증금반환보증,2024-03-24,265000000,소송대지급금,2024-06-11,550000,100.0,524
전세보증금반환보증,2024-03-28,175000000,소송대지급금,2023-12-04,2683840,100.0,470
전세보증금반환보증,2023-12-28,183000000,소송대지급금,2024-10-28,1367300,100.0,483
전세보증금반환보증,2023-11-05,181615014,소송대지급금,2024-06-17,1920950,100.0,542
전세보증금반환보증,2023-10-25,205000000,소송대지급금,2024-01-03,3120900,100.0,434
전세보증금반환보증,2024-12-13,340000000,소송대지급금,2025-05-08,1273700,100.0,450
전세보증금반환보증,2024-11-04,325000000,소송대지급금,2025-07-18,556000,100.0,631
전세보증금반환보증,2025-04-17,187000000,소송대지급금,2025-02-12,1093700,100.0,462
전세보증금반환보증,2023-11-08,100000000,소송대지급금,2023-10-26,550000,100.0,404
전세보증금반환보증,2024-12-09,199000000,소송대지급금,2025-04-22,3271500,100.0,364
전세보증금반환보증,2025-05-22,242214249,소송대지급금,2025-05-02,1630700,100.0,443
전세보증금반환보증,2024-08-28,173250000,소송대지급금,2024-11-12,1038500,100.0,429
전세보증금반환보증,2024-04-19,165000000,소송대지급금,2024-11-19,2680830,100.0,554
